word,line_number,left_context,keyword,right_context,full_line
moor,756,"stabsis-sscïïtwbuag . directie : van ollepen ,",moor,"_w veltman . zaterdag 20 , zondag 21 en maandag","stabsis-sscïïtwbuag . directie : van ollepen , moor _w veltman . zaterdag 20 , zondag 21 en maandag"
moor,757,"uu . stadsschouwburg . directie : van ollefen ,",moor,"es veltman . dinsoag 23 decembejk , doorde_ : _","uu . stadsschouwburg . directie : van ollefen , moor es veltman . dinsoag 23 decembejk , doorde_ : _"
moor,758,"stai.sscl_orwß_.i___- directie : van ollefen ,",moor,"ra veltman . iïiksï-ag « 3 december , door de k","stai.sscl_orwß_.i___- directie : van ollefen , moor ra veltman . iïiksï-ag « 3 december , door de k"
moor,759,"mzt stabsscbeijwbüre . directie : van ollefen ,",moor,es veltman . woensdag 3 december : tooneelspel,"mzt stabsscbeijwbüre . directie : van ollefen , moor es veltman . woensdag 3 december : tooneelspel"
moor,760,"n sullivan hebben bijgewoond , waa * in de heer",moor,"met zooveel talent de titelrol speelt , bijgest","n sullivan hebben bijgewoond , waa * in de heer moor met zooveel talent de titelrol speelt , bijgest"
moor,761,"n sutlivan hebben bijgewoond , waa * in de beer",moor,"met zooveel talent de titelrol speelt , bijgo-i","n sutlivan hebben bijgewoond , waa * in de beer moor met zooveel talent de titelrol speelt , bijgo-i"
moor,762,"« u stadsschouwburg . directie : van ollefen ,",moor,is veltman . woensdag 3 december : 9 tooueelape,"« u stadsschouwburg . directie : van ollefen , moor is veltman . woensdag 3 december : 9 tooueelape"
moor,763,. koek koor » : ( koor ! | koek | fa & | hom [,moor,". | ter , | koon , koe » . i-n- > t o. v m.t~k",". koek koor » : ( koor ! | koek | fa & | hom [ moor . | ter , | koon , koe » . i-n- > t o. v m.t~k"
moor,764,". starsscbieuwbutt » . directie : van ollefen ,",moor,i * veltman . zondag 28 en maandag 29 december,". starsscbieuwbutt » . directie : van ollefen , moor i * veltman . zondag 28 en maandag 29 december"
moor,765,28 en maandag 29 december . $ $ rwmïïjia & 9 mm,moor,"tam vewetiiè , treurspel in 5 bedrijven en 11 t","28 en maandag 29 december . $ $ rwmïïjia & 9 mm moor tam vewetiiè , treurspel in 5 bedrijven en 11 t"
moor,766,"ur . stadsschouwburg . directie : van ollefen ,",moor,"en veltman . dïm « ! ? 5ig so december , door d","ur . stadsschouwburg . directie : van ollefen , moor en veltman . dïm « ! ? 5ig so december , door d"
moor,767,". starsscbieuwbutt » . directie : van ollefen ,",moor,i * veltman . zondag 28 en maandag 29 december,". starsscbieuwbutt » . directie : van ollefen , moor i * veltman . zondag 28 en maandag 29 december"
moor,768,28 en maandag 29 december . $ $ rwmïïjia & 9 mm,moor,"tam vewetiiè , treurspel in 5 bedrijven en 11 t","28 en maandag 29 december . $ $ rwmïïjia & 9 mm moor tam vewetiiè , treurspel in 5 bedrijven en 11 t"
moor,769,"ur . stadsschouwburg . directie : van ollefen ,",moor,"en veltman . dïm « ! ? 5ig so december , door d","ur . stadsschouwburg . directie : van ollefen , moor en veltman . dïm « ! ? 5ig so december , door d"
moor,770,neosingon het noodig relief . hn is zeker naait,moor,en haspels de baat » onzer lalon-actenrs . we d,neosingon het noodig relief . hn is zeker naait moor en haspels de baat » onzer lalon-actenrs . we d
moor,771,zer lalon-actenrs . we danken onwillekeurig aan,moor,", omdat de rol van den officier in zijns handen","zer lalon-actenrs . we danken onwillekeurig aan moor , omdat de rol van den officier in zijns handen"
moor,772,"or do strenge koude leerden meer verdraagzaam ,",moor,"welwillend te zqn jogen » andersdenkenden , dan","or do strenge koude leerden meer verdraagzaam , moor welwillend te zqn jogen » andersdenkenden , dan"
moor,773,"en koor j. vrie » endorp , dio inagelijk » niet",moor,"in aanmerking wenschte te kernen , on dr. p. st","en koor j. vrie » endorp , dio inagelijk » niet moor in aanmerking wenschte te kernen , on dr. p. st"
moor,774,neopingon h ; t noodig relief . hnisaaker naait,moor,en haspels de besta onzer salon-acteurs . we da,neopingon h ; t noodig relief . hnisaaker naait moor en haspels de besta onzer salon-acteurs . we da
moor,775,zer salon-acteurs . we danken onwillekeurig aan,moor,", ora_at de rol van d.n officier ia zija » hand","zer salon-acteurs . we danken onwillekeurig aan moor , ora_at de rol van d.n officier ia zija » hand"
moor,776,"miii stadsschouwburg . directie : van ollefen ,",moor,ek veltman . zondag 28 en maandag 29 december .,"miii stadsschouwburg . directie : van ollefen , moor ek veltman . zondag 28 en maandag 29 december ."
moor,777,". starsgchoijtcburg . directie : van ollefen ,",moor,"en veltman . dinsdag so december , door do koni",". starsgchoijtcburg . directie : van ollefen , moor en veltman . dinsdag so december , door do koni"
moor,778,"miii stadsschouwburg . directie : van ollefen ,",moor,ek veltman . zondag 28 en maandag 29 december .,"miii stadsschouwburg . directie : van ollefen , moor ek veltman . zondag 28 en maandag 29 december ."
moor,779,". starsgchoijtcburg . directie : van ollefen ,",moor,"en veltman . dinsdag so december , door do koni",". starsgchoijtcburg . directie : van ollefen , moor en veltman . dinsdag so december , door do koni"
moor,780,"nhage . s.adssahouwburg . ( dir . van ollefen ,",moor,& veltman . ) zondag 21 dec. ( 8 u . ) en maand,"nhage . s.adssahouwburg . ( dir . van ollefen , moor & veltman . ) zondag 21 dec. ( 8 u . ) en maand"
moor,781,"jtaßïsgsïlsïlweüfiï » . d'-e-üe : van ollefen ,",moor,"e » veltman . ösks » a « ss becembem , doordea'","jtaßïsgsïlsïlweüfiï » . d'-e-üe : van ollefen , moor e » veltman . ösks » a « ss becembem , doordea'"
moor,782,"z . | stamwcbocwbmig . directie : van ollefen ,",moor,« r veltman . maandag 22 december marie anjüine,"z . | stamwcbocwbmig . directie : van ollefen , moor « r veltman . maandag 22 december marie anjüine"
moor,783,"m'ïabsscboïiwbttbft . directie : van ollefen ,",moor,"eh veltman . deh§ » ag 58 » ece ! hbe « , doord","m'ïabsscboïiwbttbft . directie : van ollefen , moor eh veltman . deh§ » ag 58 » ece ! hbe « , doord"
moor,784,"n hot t jjdpe ' k van 186 c tot 1876 , kot lani",moor,"vaa klauwiesr en tongblaar , dan wa van rnudmpe","n hot t jjdpe ' k van 186 c tot 1876 , kot lani moor vaa klauwiesr en tongblaar , dan wa van rnudmpe"
moor,785,"chouwburg te amsterdam . directie van ollefen ,",moor,en veltman . rose mei drama in 5 bedrijven naar,"chouwburg te amsterdam . directie van ollefen , moor en veltman . rose mei drama in 5 bedrijven naar"
moor,786,"do giatie eener meerderheid , dio ci ; ; oalyk",moor,kunstmatig daa natuurlek verd . verkregen . do,"do giatie eener meerderheid , dio ci ; ; oalyk moor kunstmatig daa natuurlek verd . verkregen . do"
moor,787,"lk vak een speciail vak te maken , maar meer en",moor,verschillende vakken door * 6i professo ' ta do,"lk vak een speciail vak te maken , maar meer en moor verschillende vakken door * 6i professo ' ta do"
moor,788,"iz . stadsschouwburg . directie : van ollefen ,",moor,ik veltman . zaterdag 13 en zohdag 14 december,"iz . stadsschouwburg . directie : van ollefen , moor ik veltman . zaterdag 13 en zohdag 14 december"
moor,789,"ur . stadsschouwburg . directie : van ollefen ,",moor,"xn veltman . dinsdag 10 december , door de jav/","ur . stadsschouwburg . directie : van ollefen , moor xn veltman . dinsdag 10 december , door de jav/"
moor,790,"hier gold een l\h e.uiso bijeenkomt , heoft msn",moor,"dan een twin « et , iconen met een lang koord g","hier gold een l\h e.uiso bijeenkomt , heoft msn moor dan een twin « et , iconen met een lang koord g"
moor,791,rek een levendig deel aan de ontdekking van den,moor,) denaar en zocht allerlei sporen en keuteekens,rek een levendig deel aan de ontdekking van den moor ) denaar en zocht allerlei sporen en keuteekens
moor,792,". sta dsschou w burg . directie : van ollefen ,",moor,i » veltman . zaterdag 13 ca zoudag 14 december,". sta dsschou w burg . directie : van ollefen , moor i » veltman . zaterdag 13 ca zoudag 14 december"
moor,793,"nr . stadsschouwburg . directie : van ollefen ,",moor,"m veltman . dinsdag 16 december , door de röa/a","nr . stadsschouwburg . directie : van ollefen , moor m veltman . dinsdag 16 december , door de röa/a"
moor,794,". sta dsschou w burg . directie : van ollefen ,",moor,i » veltman . zaterdag 13 ca zoudag 14 december,". sta dsschou w burg . directie : van ollefen , moor i » veltman . zaterdag 13 ca zoudag 14 december"
moor,795,"nr . stadsschouwburg . directie : van ollefen ,",moor,"m veltman . dinsdag 16 december , door de röa/a","nr . stadsschouwburg . directie : van ollefen , moor m veltman . dinsdag 16 december , door de röa/a"
moor,796,"chen zijn beteekenis , want het toont- , aax öe",moor,— door een minister van financiën te verschaffe,"chen zijn beteekenis , want het toont- , aax öe moor — door een minister van financiën te verschaffe"
moor,797,eid voor die zware en netelige taak is voor den,moor,", en inmiddels kan kappeijne met zijn vrienden","eid voor die zware en netelige taak is voor den moor , en inmiddels kan kappeijne met zijn vrienden"
moor,798,"zegenen , dat hun , zoojuist van pas , zulk een",moor,"toezond ! men leest thans in het dagbl , v. z.-","zegenen , dat hun , zoojuist van pas , zulk een moor toezond ! men leest thans in het dagbl , v. z.-"
moor,799,eid voor die zware en netelige taak is voor den,moor,", en inmiddels kan kappeijne met zijn vrienden","eid voor die zware en netelige taak is voor den moor , en inmiddels kan kappeijne met zijn vrienden"
moor,800,"zegenen , dat hun , zoojuist van pas , zulk een",moor,"toezond ! men leest thans in het dagbl , v. z.-","zegenen , dat hun , zoojuist van pas , zulk een moor toezond ! men leest thans in het dagbl , v. z.-"
moor,801,"r stradsschoijwbïreg . directie : van ollefen ,",moor,ew veltman . zaterdag ! 3 en zondag 14 december,"r stradsschoijwbïreg . directie : van ollefen , moor ew veltman . zaterdag ! 3 en zondag 14 december"
moor,802,"r . stadsbceo3jwburg . directie : van ollefen ,",moor,"sk veltma.n . dins©a£ 16 december , door de kon","r . stadsbceo3jwburg . directie : van ollefen , moor sk veltma.n . dins©a£ 16 december , door de kon"
moor,803,an het cellèg » de franee banoemd to zien . wat,moor,"verwondering wekt » , was , dat men hem na 2 de","an het cellèg » de franee banoemd to zien . wat moor verwondering wekt » , was , dat men hem na 2 de"
moor,804,"jv'ffawssï'jïouwbübc . diractie : van ollhfen ,",moor,kw veltman . zaterdag 13 ca zondag 14 december,"jv'ffawssï'jïouwbübc . diractie : van ollhfen , moor kw veltman . zaterdag 13 ca zondag 14 december"
moor,805,"ur . stadsschouwburg . directie : van ollefen ,",moor,"su veltman . dinsevs 16 december , door de a-cw","ur . stadsschouwburg . directie : van ollefen , moor su veltman . dinsevs 16 december , door de a-cw"
moor,806,"jv'ffawssï'jïouwbübc . diractie : van ollhfen ,",moor,kw veltman . zaterdag 13 ca zondag 14 december,"jv'ffawssï'jïouwbübc . diractie : van ollhfen , moor kw veltman . zaterdag 13 ca zondag 14 december"
moor,807,"ur . stadsschouwburg . directie : van ollefen ,",moor,"su veltman . dinsevs 16 december , door de a-cw","ur . stadsschouwburg . directie : van ollefen , moor su veltman . dinsevs 16 december , door de a-cw"
moor,808,"chouwburg te amsterdam . directie van ollefen ,",moor,en veltman . « ilfil . tooneelspel in 3 bedrijv,"chouwburg te amsterdam . directie van ollefen , moor en veltman . « ilfil . tooneelspel in 3 bedrijv"
moor,809,"éatre francais , van melesville , door l. b. j.",moor,. de misvattingen van lambinet . blijspel in 1,"éatre francais , van melesville , door l. b. j. moor . de misvattingen van lambinet . blijspel in 1"
moor,810,"t fransch van meilhac en halevy , door l. b. j.",moor,. opening van het bureau 6 l / 4 uur . adverten,"t fransch van meilhac en halevy , door l. b. j. moor . opening van het bureau 6 l / 4 uur . adverten"
moor,811,"chouwburg te amsterdam . directie van ollefen ,",moor,en veltman . « ilfil . tooneelspel in 3 bedrijv,"chouwburg te amsterdam . directie van ollefen , moor en veltman . « ilfil . tooneelspel in 3 bedrijv"
moor,812,"éatre francais , van melesville , door l. b. j.",moor,. de misvattingen van lambinet . blijspel in 1,"éatre francais , van melesville , door l. b. j. moor . de misvattingen van lambinet . blijspel in 1"
moor,813,"t fransch van meilhac en halevy , door l. b. j.",moor,. opening van het bureau 6 l / 4 uur . prijzen,"t fransch van meilhac en halevy , door l. b. j. moor . opening van het bureau 6 l / 4 uur . prijzen"
moor,814,"chouwburg te amsterdam . directie van ollefen ,",moor,en veltman . « ilfil . tooneelspel in 3 bedrijv,"chouwburg te amsterdam . directie van ollefen , moor en veltman . « ilfil . tooneelspel in 3 bedrijv"
moor,815,"éatre francais , van melesville , door l. b. j.",moor,. de misvattingen van lambinet . blijspel in 1,"éatre francais , van melesville , door l. b. j. moor . de misvattingen van lambinet . blijspel in 1"
moor,816,"t fransch van meilhac en halevy , door l. b. j.",moor,. opening van het bureau 6 l / 4 uur . prijzen,"t fransch van meilhac en halevy , door l. b. j. moor . opening van het bureau 6 l / 4 uur . prijzen"
moor,817,", dat de dood in deze omstandigheden geen straf",moor,zoude zijn . we vinden hamlet verder in een ges,", dat de dood in deze omstandigheden geen straf moor zoude zijn . we vinden hamlet verder in een ges"
moor,818,"z . stadsschouwburg .. directie : van ollefen ,",moor,ek veltman . maandag 15 december 1879 : ijzeeve,"z . stadsschouwburg .. directie : van ollefen , moor ek veltman . maandag 15 december 1879 : ijzeeve"
moor,819,"nr . stadsschouwburg . directie : van ollefen ,",moor,"en veltman . diks©ag 1_ december , door de koni","nr . stadsschouwburg . directie : van ollefen , moor en veltman . diks©ag 1_ december , door de koni"
moor,820,"ƒ 698.50. sicsssofcouwhurg . ( dir . ollefen ,",moor,& veltman . ) zonaag il dec. ( 8 u.i en maandag,"ƒ 698.50. sicsssofcouwhurg . ( dir . ollefen , moor & veltman . ) zonaag il dec. ( 8 u.i en maandag"
moor,821,lpiha . marmeren schoorsteenmantels . koare uit,moor,"dan tweeüo.xdero stuks , allon gefabriceerd in","lpiha . marmeren schoorsteenmantels . koare uit moor dan tweeüo.xdero stuks , allon gefabriceerd in"
moor,822,plaats onder nauwkeurige controle komen ; onder,moor,"misbruiken , welke van hen getolereerd worden ,","plaats onder nauwkeurige controle komen ; onder moor misbruiken , welke van hen getolereerd worden ,"
moor,823,"nz . stadsschouwburg . directie : van ollefen ,",moor,iir veltman maandag 15 december 1879 : ijzeevre,"nz . stadsschouwburg . directie : van ollefen , moor iir veltman maandag 15 december 1879 : ijzeevre"
moor,824,"nr . stadsschouwburg . directie : van ollefen ,",moor,"in veltman . dinsdag ie december , door de koni","nr . stadsschouwburg . directie : van ollefen , moor in veltman . dinsdag ie december , door de koni"
moor,825,adzaam achtte . voor dwze uitlegging bestaat te,moor,"grond , omdat men hier te doen beef . mot feu 3","adzaam achtte . voor dwze uitlegging bestaat te moor grond , omdat men hier te doen beef . mot feu 3"
moor,826,"die rol niet meer te willen vervullen , als de",moor,van venetië zich niet wat bedaarder gedroeg . ■,"die rol niet meer te willen vervullen , als de moor van venetië zich niet wat bedaarder gedroeg . ■"
moor,827,"an velen mi » ukken , omdat de onderwijzer daar",moor,o » het vak dan op den leerling let da voo r z,"an velen mi » ukken , omdat de onderwijzer daar moor o » het vak dan op den leerling let da voo r z"
moor,828,"__ « _ > ijwß_jß_ ; . directie : van olletfen ,",moor,est veltman . woensdag 17 december 1879 : ijzer,"__ « _ > ijwß_jß_ ; . directie : van olletfen , moor est veltman . woensdag 17 december 1879 : ijzer"
moor,829,"abssch©rw '' bit_r « . directie : van ollefen ,",moor,"en veltman . dinsdag * s öecembeb , door de a-w","abssch©rw '' bit_r « . directie : van ollefen , moor en veltman . dinsdag * s öecembeb , door de a-w"
moor,830,"__ « _ > ijwß_jß_ ; . directie : van olletfen ,",moor,est veltman . woensdag 17 december 1879 : ijzer,"__ « _ > ijwß_jß_ ; . directie : van olletfen , moor est veltman . woensdag 17 december 1879 : ijzer"
moor,831,"abssch©rw '' bit_r « . directie : van ollefen ,",moor,"en veltman . dinsdag * s öecembeb , door de a-w","abssch©rw '' bit_r « . directie : van ollefen , moor en veltman . dinsdag * s öecembeb , door de a-w"
moor,832,"n . s._k_.sse_.auw_-urg . ( dir . van ollefen ,",moor,__ veltman . ) woensdag 17 dec . ( 7i/3u . ) :,"n . s._k_.sse_.auw_-urg . ( dir . van ollefen , moor __ veltman . ) woensdag 17 dec . ( 7i/3u . ) :"
moor,833,"gen , stadsscmouwburg . direcüe : van ollefen ,",moor,e » veltman . woensdag 17 december 1879 : mzelt,"gen , stadsscmouwburg . direcüe : van ollefen , moor e » veltman . woensdag 17 december 1879 : mzelt"
moor,834,"ur . stadsschouwburg . direetie : van ollefen ,",moor,"en veltman . dinsdag 23 december , door de koni","ur . stadsschouwburg . direetie : van ollefen , moor en veltman . dinsdag 23 december , door de koni"
moor,835,"ffen , anders & derft men de lagere scholen aog",moor,; die afd . is vooral * * jj nat omdat zij een,"ffen , anders & derft men de lagere scholen aog moor ; die afd . is vooral * * jj nat omdat zij een"
moor,836,e eener ontsporing . — de luitenant-generaal de,moor,is tot lid der commissie van de feesten in 1880,e eener ontsporing . — de luitenant-generaal de moor is tot lid der commissie van de feesten in 1880
moor,837,"ragen en die zo zeer verdienstelijk vervulden ,",moor,dan de overige medespeelsters de aandacht trokk,"ragen en die zo zeer verdienstelijk vervulden , moor dan de overige medespeelsters de aandacht trokk"
moor,838,te parjjs werkeljjk geen scholen van dien aard,moor,"zouden bestaan , en of hot ministerie overal ,","te parjjs werkeljjk geen scholen van dien aard moor zouden bestaan , en of hot ministerie overal ,"
moor,839,". stadsschouwburg . h directie : van ollefen ,",moor,"in veltman . ijpunsdag « 6 december , door de k",". stadsschouwburg . h directie : van ollefen , moor in veltman . ijpunsdag « 6 december , door de k"
moor,840,"ur . stadsschouwburg . directie : van ollefen ,",moor,ra veltman . woensdag 17 december 187 » : < f i,"ur . stadsschouwburg . directie : van ollefen , moor ra veltman . woensdag 17 december 187 » : < f i"
moor,841,". stadsschouwburg . h directie : van ollefen ,",moor,"in veltman . ijpunsdag « 6 december , door de k",". stadsschouwburg . h directie : van ollefen , moor in veltman . ijpunsdag « 6 december , door de k"
moor,842,"ur . stadsschouwburg . directie : van ollefen ,",moor,ra veltman . woensdag 17 december 187 » : < f i,"ur . stadsschouwburg . directie : van ollefen , moor ra veltman . woensdag 17 december 187 » : < f i"
moor,843,"» . stadsschouwburg . directie : van ollefen ,",moor,"ik veltman . dinsdag 10 december , door de koni","» . stadsschouwburg . directie : van ollefen , moor ik veltman . dinsdag 10 december , door de koni"
moor,844,"ur . stadsschouwburg . directie i van ollbfen ,",moor,ra veltman . woensdag- 17 december 187- ! uzerv,"ur . stadsschouwburg . directie i van ollbfen , moor ra veltman . woensdag- 17 december 187- ! uzerv"
moor,845,"» . stadsschouwburg . directie : van ollefen ,",moor,"ik veltman . dinsdag 10 december , door de koni","» . stadsschouwburg . directie : van ollefen , moor ik veltman . dinsdag 10 december , door de koni"
moor,846,"ur . stadsschouwburg . directie i van ollbfen ,",moor,ra veltman . woensdag- 17 december 187- ! uzerv,"ur . stadsschouwburg . directie i van ollbfen , moor ra veltman . woensdag- 17 december 187- ! uzerv"
moor,847,"®sciio * tw '' bijhg . directie : van ollefen ,",moor,"rar veltman . dinsdag 23 ll > ecem®em , & » oi","®sciio * tw '' bijhg . directie : van ollefen , moor rar veltman . dinsdag 23 ll > ecem®em , & » oi"
moor,848,"n . •^absscsmhjwbur© . directie : van ollefen ,",moor,"ï * veltman . woensdag 24 , donderdag 25 en vri","n . •^absscsmhjwbur© . directie : van ollefen , moor ï * veltman . woensdag 24 , donderdag 25 en vri"
moor,849,"mt- stadsschouwburg . directie : van ollefen ,",moor,"nn veltman . binsbag « 3 december , deor de kon","mt- stadsschouwburg . directie : van ollefen , moor nn veltman . binsbag « 3 december , deor de kon"
moor,850,e werelddeelen '' j. hendrik van balen onder de,moor,"en , geïllustreerd met 12 houtgravuren van ch .","e werelddeelen '' j. hendrik van balen onder de moor en , geïllustreerd met 12 houtgravuren van ch ."
moor,851,"oreerst geen bepaald vereischte , doch er zal |",moor,op een colide behandeling gelet worden . | brie,"oreerst geen bepaald vereischte , doch er zal | moor op een colide behandeling gelet worden . | brie"
moor,852,"ëz . stadsschouwburg . directie : van ollefen ,",moor,"in veltman . dinsdag 9 december , door do konin","ëz . stadsschouwburg . directie : van ollefen , moor in veltman . dinsdag 9 december , door do konin"
moor,853,"nz . stadsschouwburg . directie : van ollefen ,",moor,"w veltman . dinsdag * december , door do konink","nz . stadsschouwburg . directie : van ollefen , moor w veltman . dinsdag * december , door do konink"
moor,854,"u . stadsbcrouwburg . directie : van ollïïfen ,",moor,"im veltman . zaterdag 20 , zondag 21 en maandag","u . stadsbcrouwburg . directie : van ollïïfen , moor im veltman . zaterdag 20 , zondag 21 en maandag"
moor,855,". stadbscoöïtoöburg . directie : van ollefen ,",moor,"sn veltman . dlnsöag gs decrmbes , door de f oi",". stadbscoöïtoöburg . directie : van ollefen , moor sn veltman . dlnsöag gs decrmbes , door de f oi"
moor,856,"u . stadsbcrouwburg . directie : van ollïïfen ,",moor,"im veltman . zaterdag 20 , zondag 21 en maandag","u . stadsbcrouwburg . directie : van ollïïfen , moor im veltman . zaterdag 20 , zondag 21 en maandag"
moor,857,". stadbscoöïtoöburg . directie : van ollefen ,",moor,"sn veltman . dlnsöag gs decrmbes , door de f oi",". stadbscoöïtoöburg . directie : van ollefen , moor sn veltman . dlnsöag gs decrmbes , door de f oi"
moor,858,". btab8scmöüwbïjrg . directie : tan ollïïfen ,",moor,"em veltman . zaterdag 20 , zondag 21 en maandag",". btab8scmöüwbïjrg . directie : tan ollïïfen , moor em veltman . zaterdag 20 , zondag 21 en maandag"
moor,859,"uu . stadsschouwburg . directie : van ollefen ,",moor,"sh veltman . mmssmg s3 ï » elemfie & , ioor ie","uu . stadsschouwburg . directie : van ollefen , moor sh veltman . mmssmg s3 ï » elemfie & , ioor ie"
moor,860,". btab8scmöüwbïjrg . directie : tan ollïïfen ,",moor,"em veltman . zaterdag 20 , zondag 21 en maandag",". btab8scmöüwbïjrg . directie : tan ollïïfen , moor em veltman . zaterdag 20 , zondag 21 en maandag"
moor,861,"uu . stadsschouwburg . directie : van ollefen ,",moor,"sh veltman . mmssmg s3 ï » elemfie & , ioor ie","uu . stadsschouwburg . directie : van ollefen , moor sh veltman . mmssmg s3 ï » elemfie & , ioor ie"
moor,862,"gen. stadsschouwburg . directie : van ollefen ,",moor,"in veltman . binsbag » bec__beb , door de konin","gen. stadsschouwburg . directie : van ollefen , moor in veltman . binsbag » bec__beb , door de konin"
moor,863,"_a » s_gh®üw_s_tr.g . directie : van ollefen ,",moor,bw veltman . wosnidag 10 december . jro & j- ?,"_a » s_gh®üw_s_tr.g . directie : van ollefen , moor bw veltman . wosnidag 10 december . jro & j- ?"
moor,864,"en . stadsschouwburg . directie : van ollefen ,",moor,ik veltman . diwsö.4© 9 decëjmbeb * door de kon,"en . stadsschouwburg . directie : van ollefen , moor ik veltman . diwsö.4© 9 decëjmbeb * door de kon"
moor,865,"nz . stadsschouwburg . directie : tan ollefen ,",moor,m veltman . dinsdag 18 november 1879 : robeïit,"nz . stadsschouwburg . directie : tan ollefen , moor m veltman . dinsdag 18 november 1879 : robeïit"
moor,866,"r . stadsschouwburg . directi » : van ollefen ,",moor,"bh veltman . zaterdag 15 , zondag 16 en maandag","r . stadsschouwburg . directi » : van ollefen , moor bh veltman . zaterdag 15 , zondag 16 en maandag"
moor,867,"an . o-o-o stadsschouwburg . ( dir . v.ouefen ,",moor,& vettman ) . zaterdag 15 nov. ( 71^ u . ) : mi,"an . o-o-o stadsschouwburg . ( dir . v.ouefen , moor & vettman ) . zaterdag 15 nov. ( 71^ u . ) : mi"
moor,868,"5 cent lager , voor ligte soorten dikke bestond",moor,vraag dan voor zware . boonen in do harde kwali,"5 cent lager , voor ligte soorten dikke bestond moor vraag dan voor zware . boonen in do harde kwali"
moor,869,"mz . stadsschouwburg . direetïe : van ollefen ,",moor,w veltman . dinsdag is november 1879 : robeut i,"mz . stadsschouwburg . direetïe : van ollefen , moor w veltman . dinsdag is november 1879 : robeut i"
moor,870,"ur . stadsschouwburg . directie : van ollefen ,",moor,"en veltman . zaterdag 15 , zondag 16 en maandag","ur . stadsschouwburg . directie : van ollefen , moor en veltman . zaterdag 15 , zondag 16 en maandag"
moor,871,engeland . do lerschojcwstie baaint.in engelund,moor,en meer du aandacht te trekken . onder leiding,engeland . do lerschojcwstie baaint.in engelund moor en meer du aandacht te trekken . onder leiding
moor,872,"houwspel , maar dat zijn de indische oorlogen :",moor,jen en braaden . eeuwig uitgestrekte rystveld »,"houwspel , maar dat zijn de indische oorlogen : moor jen en braaden . eeuwig uitgestrekte rystveld »"
moor,873,"arino schrijft iemand , na een bezoek te lo « r",moor,bij rradford : bij de inrichtingen en mo < lens,"arino schrijft iemand , na een bezoek te lo « r moor bij rradford : bij de inrichtingen en mo < lens"
moor,874,"geen stadsschouwburg . directie : tan ollepen ,",moor,bk veltman . dinsdag is november 1s79 : robert,"geen stadsschouwburg . directie : tan ollepen , moor bk veltman . dinsdag is november 1s79 : robert"
moor,875,"nr . stadsschouwburg . directie : tan ollbfen ,",moor,eu teltman . woensdag 19 november . misdaad en,"nr . stadsschouwburg . directie : tan ollbfen , moor eu teltman . woensdag 19 november . misdaad en"
moor,876,"ek . stadsschouwburg . directie : tan ollepen ,",moor,bk veltman . dinsdag is november 1s79 : robert,"ek . stadsschouwburg . directie : tan ollepen , moor bk veltman . dinsdag is november 1s79 : robert"
moor,877,"nr . stadsschouwburg . directie : tan ollbfen ,",moor,eu teltman . woensdag 19 november . misdaad en,"nr . stadsschouwburg . directie : tan ollbfen , moor eu teltman . woensdag 19 november . misdaad en"
moor,878,", opéra . stadsschouwburg . ( dir . v.oflefen ,",moor,& veltman ) . woensdag 19 nov. ( 71/3 u . ) : m,", opéra . stadsschouwburg . ( dir . v.oflefen , moor & veltman ) . woensdag 19 nov. ( 71/3 u . ) : m"
moor,879,"ra . stadsschouwburg . directie : van ollepen ,",moor,bn veltman . zaterdag 8 en zondag 9 november .,"ra . stadsschouwburg . directie : van ollepen , moor bn veltman . zaterdag 8 en zondag 9 november ."
moor,880,"ur . stadsschouwburg . directie : van ollefen ,",moor,"bn veltman . ir * 11 november , door de koninkl","ur . stadsschouwburg . directie : van ollefen , moor bn veltman . ir * 11 november , door de koninkl"
moor,881,". stadsschou wbiirg . directie : van ollefen ,",moor,en veltman . zaterdag 8 en zondag 9 november .,". stadsschou wbiirg . directie : van ollefen , moor en veltman . zaterdag 8 en zondag 9 november ."
moor,882,"ur . stadsschouwburg . directie : van ollefen ,",moor,"bn veltman . oinsbag 11 novem ber , doer ds kon","ur . stadsschouwburg . directie : van ollefen , moor bn veltman . oinsbag 11 novem ber , doer ds kon"
moor,883,"nz . stadsschouwburg . directie : van ollefen ,",moor,en veltman . •mftatdag 24 november . je.doch va,"nz . stadsschouwburg . directie : van ollefen , moor en veltman . •mftatdag 24 november . je.doch va"
moor,884,"ur . stadsschouwburg . directie : van ollefen ,",moor,"kn veltman . dinsdag * s november , door de kon","ur . stadsschouwburg . directie : van ollefen , moor kn veltman . dinsdag * s november , door de kon"
moor,885,"tooneelgezelschap onder de heeren van ollefen ,",moor,en veltman . het zoo diep menschkundig stuk \ri,"tooneelgezelschap onder de heeren van ollefen , moor en veltman . het zoo diep menschkundig stuk \ri"
moor,886,e stukken van sardou terug vindt . aan den heer,moor,"was deze rol opgedragen , terwijl mevrouw ellen","e stukken van sardou terug vindt . aan den heer moor was deze rol opgedragen , terwijl mevrouw ellen"
moor,887,"stadsf-croc-vruitci . directie : van ollefen ,",moor,t_ veltman . •mftaßctag 24 noy.mbar . bl wctffl,"stadsf-croc-vruitci . directie : van ollefen , moor t_ veltman . •mftaßctag 24 noy.mbar . bl wctffl"
