word,line_number,left_context,keyword,right_context,full_line
moor,555,de hooge'op- ? iing < °p een kusfen vin .zilver,moor,"met gouden kr.n -- n geborduurd , en bood het k","de hooge'op- ? iing < °p een kusfen vin .zilver moor met gouden kr.n -- n geborduurd , en bood het k"
moor,556,"ein , en onze dappere admiraal kemf ufelt , mét",moor,"dari 5001.00 : .-lieden , rr .. oe , - , rcn te","ein , en onze dappere admiraal kemf ufelt , mét moor dari 5001.00 : .-lieden , rr .. oe , - , rcn te"
moor,557,". nicolaas van biezen , gend beggyn , brugge de",moor,", kortryk.caltwart en gambar zoon , ■yperen wat",". nicolaas van biezen , gend beggyn , brugge de moor , kortryk.caltwart en gambar zoon , ■yperen wat"
moor,558,"t. nicolaas van-biezen , gendßeggyn , brugge dt",moor,", komykcalewartengambar zoon , yperen walwein ,","t. nicolaas van-biezen , gendßeggyn , brugge dt moor , komykcalewartengambar zoon , yperen walwein ,"
moor,559,vylen den wei eerw . hf ere do . m.ïk't/m 's de,moor,", in lecvcn | te waimathuizen , gevolgd van- ee","vylen den wei eerw . hf ere do . m.ïk't/m 's de moor , in lecvcn | te waimathuizen , gevolgd van- ee"
moor,560,ers-.eameling.-van wylen den wel ed . heer m de,moor,", -in leeven predikant ( e warmeahnizin , befta","ers-.eameling.-van wylen den wel ed . heer m de moor , -in leeven predikant ( e warmeahnizin , befta"
moor,561,tkvtrzameling van wylen den wél-ed.- heer m.'pe,moor,"t in leven predikant tewarmtnbuyztn , '._ ■ ``","tkvtrzameling van wylen den wél-ed.- heer m.'pe moor t in leven predikant tewarmtnbuyztn , '._ ■ ``"
moor,562,"butgcrly „ ke kryg en inwendige beroerte , dio",moor,"dan eens heeft doen gelooven , dat zy ~ op den","butgcrly „ ke kryg en inwendige beroerte , dio moor dan eens heeft doen gelooven , dat zy ~ op den"
moor,563,"e ed . groot achtb . heeren , mr. gualtherus de",moor,", prefidept , mr. vincent i vaneyck , willem va","e ed . groot achtb . heeren , mr. gualtherus de moor , prefidept , mr. vincent i vaneyck , willem va"
moor,564,rden . laatstleden donderdag avond zyn by hunne,moor,móg . en de ministers van staat depêches aangek,rden . laatstleden donderdag avond zyn by hunne moor móg . en de ministers van staat depêches aangek
moor,565,", tweede druk , io grï . bvo . fi ƒ 3 . 111. j.",moor,"e 's reiïeo daór frankryk , zwitzerland , duits",", tweede druk , io grï . bvo . fi ƒ 3 . 111. j. moor e 's reiïeo daór frankryk , zwitzerland , duits"
moor,566,"deden . tweede druk , ir gfö'oï utijv lit . j.",moor,"e 's reizen , door ffanityk , zwitserland , dui","deden . tweede druk , ir gfö'oï utijv lit . j. moor e 's reizen , door ffanityk , zwitserland , dui"
moor,567,"igtig te zyu om mot verkeerd to gaan , dewyi op",moor,"plaataon , die * kiezen uithangen . ) uur-en ,","igtig te zyu om mot verkeerd to gaan , dewyi op moor plaataon , die * kiezen uithangen . ) uur-en ,"
moor,568,banken met yzer ' c s en verdere gereedfchappen,moor,", daags te voorente zien . ~ , ( ! » < ! jacob","banken met yzer ' c s en verdere gereedfchappen moor , daags te voorente zien . ~ , ( ! » < ! jacob"
moor,569,"icolaas va.n biezen , gcnd beggyn , , brugge de",moor,". kortryk calewart en gambarzuur. , yperen walw","icolaas va.n biezen , gcnd beggyn , , brugge de moor . kortryk calewart en gambarzuur. , yperen walw"
moor,570,"b.komen , wa . t daar gekomen zynde . ind by de",moor,"en op dat-eiland onder tenten , die zy daar ter","b.komen , wa . t daar gekomen zynde . ind by de moor en op dat-eiland onder tenten , die zy daar ter"
moor,571,ve zulks op en a3n to geeven ton compt . van de,moor,"en mr. c. ll ' . óeckeii , notaris op de heereg","ve zulks op en a3n to geeven ton compt . van de moor en mr. c. ll ' . óeckeii , notaris op de heereg"
moor,572,ier zelf je nu reeds gennegzaaau bekende proeve,moor,"als een l'hilofophiich spelletje , dm « is bc v","ier zelf je nu reeds gennegzaaau bekende proeve moor als een l'hilofophiich spelletje , dm « is bc v"
moor,573,"a catharina lourense , laatft wed. ten heer jan",moor,land ; breeder by catal . en 2 dagen te vooren,"a catharina lourense , laatft wed. ten heer jan moor land ; breeder by catal . en 2 dagen te vooren"
moor,574,iaame van dit corps uitmaaken . men fpreekt ook,moor,dm ooit vm het in diend neemen van een bataillo,iaame van dit corps uitmaaken . men fpreekt ook moor dm ooit vm het in diend neemen van een bataillo
moor,575,en 6 novemb . in texel binnen gekomen . richard,moor,", the aticy — — — van livorno . heere oels , de","en 6 novemb . in texel binnen gekomen . richard moor , the aticy — — — van livorno . heere oels , de"
moor,576,6 növemk ia ' texel bnjnvn r & wen . ftn.-b.ard,moor,", the /üley — '— — vah l'vilrno - . .— — j^tcer","6 növemk ia ' texel bnjnvn r & wen . ftn.-b.ard moor , the /üley — '— — vah l'vilrno - . .— — j^tcer"
moor,577,oek ver zameling van den wel eerw . heere m. de,moor,", in leven predikant te warmenhuizen , waar ond","oek ver zameling van den wel eerw . heere m. de moor , in leven predikant te warmenhuizen , waar ond"
moor,578,nageiaaten door wylen den wel eerw . heer m. de,moor,", in leeven predikant le warmenhnizen , gevolgd","nageiaaten door wylen den wel eerw . heer m. de moor , in leeven predikant le warmenhnizen , gevolgd"
moor,579,en ; naeelaatcn door den wel eerw . heere m. de,moor,", in leven predikant te wermenlutiztn , gevolgd","en ; naeelaatcn door den wel eerw . heere m. de moor , in leven predikant te wermenlutiztn , gevolgd"
moor,580,ol water en is aan ftukhenhet schip van rithard,moor,"van livorno , dezelve was den 6 detzer in teffe","ol water en is aan ftukhenhet schip van rithard moor van livorno , dezelve was den 6 detzer in teffe"
moor,581,"op , ovt r no . 5 , onder de 1 amaks- winkei de",moor,", zal op aanft » ande maandag den 22 november ,","op , ovt r no . 5 , onder de 1 amaks- winkei de moor , zal op aanft » ande maandag den 22 november ,"
moor,582,indo . z. ooft : den 6 r.yn binnen gekomen f ..,moor,"van livorno , en 11. bels van -lire men ; en zy","indo . z. ooft : den 6 r.yn binnen gekomen f .. moor van livorno , en 11. bels van -lire men ; en zy"
moor,583,ifter ert gifter zyn in texel binnengekoomen r-,moor,"van livorno , j. vastnet van rouaan , ' * n h.s","ifter ert gifter zyn in texel binnengekoomen r- moor van livorno , j. vastnet van rouaan , ' * n h.s"
moor,584,ooft zuid ooft . den 6den zyn binnen gekomen r.,moor,van livorno cnh . bols van bremen ; en uirgezei,ooft zuid ooft . den 6den zyn binnen gekomen r. moor van livorno cnh . bols van bremen ; en uirgezei
moor,585,"eeg en de bisfchop , ondier de tabaks-winkel de",moor,. by denzelven ksn men ook al de voorn . bloem-,"eeg en de bisfchop , ondier de tabaks-winkel de moor . by denzelven ksn men ook al de voorn . bloem-"
moor,586,.ma.-ftricht en baars onderhoorigheden is . men,moor,"tot dat einde aanifierkcn , 'dat zyne catholyke",".ma.-ftricht en baars onderhoorigheden is . men moor tot dat einde aanifierkcn , 'dat zyne catholyke"
moor,587,"estatie gedaun , ' '' andere .souverainen tegen",moor,de.n eón artikel geprotesteerd hebben . volgens,"estatie gedaun , ' '' andere .souverainen tegen moor de.n eón artikel geprotesteerd hebben . volgens"
moor,588,ft men dat dc hooggeleerde heer bernhardinus de,moor,", s. s. theologiae dosor en profesfor ordinaris","ft men dat dc hooggeleerde heer bernhardinus de moor , s. s. theologiae dosor en profesfor ordinaris"
moor,589,"-heeft meri , dr , de hoc heer bernhardinus'de",moor,", -prcka dheid aan 's lands univeriitclt te , l","-heeft meri , dr , de hoc heer bernhardinus'de moor , -prcka dheid aan 's lands univeriitclt te , l"
moor,590,"t men , dat de hoog geleerde heer bcmardinus de",moor,", s. s. theologia doft . eu profefor ordinarius","t men , dat de hoog geleerde heer bcmardinus de moor , s. s. theologia doft . eu profefor ordinarius"
moor,591,"men , dar . de hooggeleerde heer bemardinus de",moor,", s. s. tbttlogia doft . en profesfer ordinariu","men , dar . de hooggeleerde heer bemardinus de moor , s. s. tbttlogia doft . en profesfer ordinariu"
moor,592,aal van het dapper gedrag van kapitein edv.-erd,moor,", commandant van het kapcr-schip , the faw-e ,","aal van het dapper gedrag van kapitein edv.-erd moor , commandant van het kapcr-schip , the faw-e ,"
moor,593,"n vergctr ' -- vinnen van noord-amrika , eu met",moor,kragt tegen hot ; e- kunnen te wcik gaan . in »,"n vergctr ' -- vinnen van noord-amrika , eu met moor kragt tegen hot ; e- kunnen te wcik gaan . in »"
moor,594,staatdcf natie/eeneaaömëfkclykc somme gelds * .,moor,"onvqorzigtigb overdaad is verkwift ' , en yeele","staatdcf natie/eeneaaömëfkclykc somme gelds * . moor onvqorzigtigb overdaad is verkwift ' , en yeele"
moor,595,n plaa s van wylen deruleer oud-burgemeefler de,moor,van immerzeel ; mr didcrik grcgoriusvantcylingc,n plaa s van wylen deruleer oud-burgemeefler de moor van immerzeel ; mr didcrik grcgoriusvantcylingc
moor,596,"n 'jat straat , hebbende mede uitgang agte * dp",moor,", zo door wylen de h « tr d. tideman la b « woo","n 'jat straat , hebbende mede uitgang agte * dp moor , zo door wylen de h « tr d. tideman la b « woo"
moor,597,ikanupjaat . door den dood van do . ang van der,moor,", met eenpaarigüeid vjn stemmen beroepen do . b","ikanupjaat . door den dood van do . ang van der moor , met eenpaarigüeid vjn stemmen beroepen do . b"
moor,598,"lhrecht van burch , prefident ; mr. guauerus de",moor,", mr. vincent van ey'ck en mr. adriaan prins ;","lhrecht van burch , prefident ; mr. guauerus de moor , mr. vincent van ey'ck en mr. adriaan prins ;"
moor,599,"ft .... * -v ' : schi vljor.middernacht begon ,",moor,dan twee uuren lang uitgehouden togen v~ ' l óu,"ft .... * -v ' : schi vljor.middernacht begon , moor dan twee uuren lang uitgehouden togen v~ ' l óu"
moor,600,"en ' fuldafroom ; het schuitje ffocg om , en de",moor,"verdronk in den tyd van een kwartier , zonder r","en ' fuldafroom ; het schuitje ffocg om , en de moor verdronk in den tyd van een kwartier , zonder r"
moor,601,"e jonge , lü t ' r'hgsnia , schipper wdknvatfes",moor,"1145 poett . t-t. • demtchiel en aetitha , scbi","e jonge , lü t ' r'hgsnia , schipper wdknvatfes moor 1145 poett . t-t. • demtchiel en aetitha , scbi"
moor,602,gemeente van leyden nageku j . '' -- .door b.de,moor,7 in leeven hoogleeraar der h. godgeleerdheid a,gemeente van leyden nageku j . '' -- .door b.de moor 7 in leeven hoogleeraar der h. godgeleerdheid a
moor,603,"jaaren 0 men ze-0t dceze vloot oüdcr wc-r , nog",moor,"ve.vre.ut worden dvól werfchéile .schepen , d ;","jaaren 0 men ze-0t dceze vloot oüdcr wc-r , nog moor ve.vre.ut worden dvól werfchéile .schepen , d ;"
moor,604,", stokery en opeoe grond , gelat-gen « geer de",moor,tuffeben boterlog to kyk la ' 1 jat stiaat ; al,", stokery en opeoe grond , gelat-gen « geer de moor tuffeben boterlog to kyk la ' 1 jat stiaat ; al"
moor,605,"ywaaten . mans-lvlcedcrcn , en andere gue.lercn",moor,. na » | laaten door den hoer pieter in 't veld,"ywaaten . mans-lvlcedcrcn , en andere gue.lercn moor . na » | laaten door den hoer pieter in 't veld"
moor,606,t was . zyne troepen bobben op hunnen rjvdrtogt,moor,"geleeden , , pjn uitdrukken- van dc 100 trmspor","t was . zyne troepen bobben op hunnen rjvdrtogt moor geleeden , , pjn uitdrukken- van dc 100 trmspor"
moor,607,", ten huize van jan strüiving , castelein in de",moor,agterbuiksloot » te verkopeu : een hegt sterk e,", ten huize van jan strüiving , castelein in de moor agterbuiksloot » te verkopeu : een hegt sterk e"
moor,608,"nieling van de wormen , den rook i'chtipcr , en",moor,"lugtzuivcrender te maken ? wydcrs , of dc regen","nieling van de wormen , den rook i'chtipcr , en moor lugtzuivcrender te maken ? wydcrs , of dc regen"
moor,609,"inne hadden voorgefteld , is thans geen uitzigt",moor,. onze tegenfpoeden hebben aan zuid carolina ty,"inne hadden voorgefteld , is thans geen uitzigt moor . onze tegenfpoeden hebben aan zuid carolina ty"
moor,610,"ien * heek en h-.dve kommen , en andere soorten",moor,", , v , x , vr-n en i'ynt steen-aarde . breeder","ien * heek en h-.dve kommen , en andere soorten moor , , v , x , vr-n en i'ynt steen-aarde . breeder"
moor,611,letnansftraat is geplunderd en de goederen naar,moor,* eld gefleept én aldaar verbrand . het huis va,letnansftraat is geplunderd en de goederen naar moor * eld gefleept én aldaar verbrand . het huis va
moor,612,"ft , in quarto compleet nette ribbe banden , en",moor,andere nuttige wc van cic catalogus te bekomen,"ft , in quarto compleet nette ribbe banden , en moor andere nuttige wc van cic catalogus te bekomen"
moor,613,"' wecsbergen en kreft , groningen huizing , eu",moor,dl bpi-.lli'op van de waerisld ontkleed .on too,"' wecsbergen en kreft , groningen huizing , eu moor dl bpi-.lli'op van de waerisld ontkleed .on too"
moor,614,", ,it , ,'n '' dnn zouden dk zwaarighéden niets",moor,"inhobbcn , dat ons zou tegenhouden ; want dan r",", ,it , ,'n '' dnn zouden dk zwaarighéden niets moor inhobbcn , dat ons zou tegenhouden ; want dan r"
moor,615,"feld . , j de engelfche kaper the fame , capt .",moor,". geëquipeerd met '24 ftukken en l » . man , in","feld . , j de engelfche kaper the fame , capt . moor . geëquipeerd met '24 ftukken en l » . man , in"
moor,616,s'met hot placaat van u. h. m. van 175 ( 1. non,moor,", of fchoon u. h. m. een volftrekt llilzwygeu h","s'met hot placaat van u. h. m. van 175 ( 1. non moor , of fchoon u. h. m. een volftrekt llilzwygeu h"
moor,617,"; ie ineer , laar hy reeds voor een.gcn tyd den",moor,tahér-fenis naar cadix iïiaoaden heel - ie alda,"; ie ineer , laar hy reeds voor een.gcn tyd den moor tahér-fenis naar cadix iïiaoaden heel - ie alda"
moor,618,fche natie uöu : en wyn zenden ; maar gtcn gold,moor,"voor ko'ffy . alle koffykannon , porcoloiiio ko","fche natie uöu : en wyn zenden ; maar gtcn gold moor voor ko'ffy . alle koffykannon , porcoloiiio ko"
moor,619,rotterdam ifte ftuk de prvs is lei aft benevens,moor,andere boeken die dagelyks nieuws uitkomen . hy,rotterdam ifte ftuk de prvs is lei aft benevens moor andere boeken die dagelyks nieuws uitkomen . hy
moor,620,"ht vier-en-twintig deelca ia otsave , beftaande",moor,dan 8200 pag . kest 3 $ gulden . tpc leeuwarden,"ht vier-en-twintig deelca ia otsave , beftaande moor dan 8200 pag . kest 3 $ gulden . tpc leeuwarden"
moor,621,"reffe v » n marfeille , m lawm.n , th . ensam .",moor,v2ual » irrc.7 . re vetartbnigcl . ■0 .. ' m —,"reffe v » n marfeille , m lawm.n , th . ensam . moor v2ual » irrc.7 . re vetartbnigcl . ■0 .. ' m —"
moor,622,"rom v.npcnfance , mich. lawman , th . en samuel",moor,van algiers ; te st. euftatius j. evciard en te,"rom v.npcnfance , mich. lawman , th . en samuel moor van algiers ; te st. euftatius j. evciard en te"
moor,623,"swifceßy genaaint , met groote stallingen voor",moor,"dan honderd paarden , on eon hofje 'er agter ,","swifceßy genaaint , met groote stallingen voor moor dan honderd paarden , on eon hofje 'er agter ,"
moor,624,"iscovich van tenedo , p.jcrenich vausmirna , s.",moor,"en t. moor van algiers , eu p. l. broer van oof","iscovich van tenedo , p.jcrenich vausmirna , s. moor en t. moor van algiers , eu p. l. broer van oof"
moor,625,"n tenedo , p.jcrenich vausmirna , s.",moor,"en t. moor van algiers , eu p. l. broer van ooftende . to","n tenedo , p.jcrenich vausmirna , s. moor en t. moor van algiers , eu p. l. broer van ooftende . to"
moor,626,bescndir.g opgegeven . `` het verlangen van den,moor,"fc hen vont , om aan „ zyne cat : wlyke majeile","bescndir.g opgegeven . `` het verlangen van den moor fc hen vont , om aan „ zyne cat : wlyke majeile"
moor,627,. madrid den 18 january . den r 2. deezer is de,moor,"' talbe-makomet-isen lotamy , amhalfadeur van w",". madrid den 18 january . den r 2. deezer is de moor ' talbe-makomet-isen lotamy , amhalfadeur van w"
moor,628,op de lyk-ki-t zelve lag een kusfen van zilver,moor,", eu daar op een fierlyk vervaardigde koninglyk","op de lyk-ki-t zelve lag een kusfen van zilver moor , eu daar op een fierlyk vervaardigde koninglyk"
moor,629,"en , mets anders eislchendc dan behouden leeven",moor,"zvn volk . „ neen , antwoordde dc üpaanlche gou","en , mets anders eislchendc dan behouden leeven moor zvn volk . „ neen , antwoordde dc üpaanlche gou"
moor,630,ien 7 january . den 16. der vorige maand is dc,moor,"talbe ■ mahemct ■ ben ■ lotamy , arnbaltadcur v","ien 7 january . den 16. der vorige maand is dc moor talbe ■ mahemct ■ ben ■ lotamy , arnbaltadcur v"
moor,631,"rbeden ver , nomen heeft : hy is eygentlyk geen",moor,", maar een krim ' > ycbe prins , die in den laa","rbeden ver , nomen heeft : hy is eygentlyk geen moor , maar een krim ' > ycbe prins , die in den laa"
moor,632,zoonen wierden eensklaps omringd door een bende,moor,"en , die hen gevangen namen en wegvoerden , eer","zoonen wierden eensklaps omringd door een bende moor en , die hen gevangen namen en wegvoerden , eer"
moor,633,loriznme en wclbeklante 7. waarin deeze affaire,moor,dan 80 jaaren mot goed fucces is gedaan en m nu,loriznme en wclbeklante 7. waarin deeze affaire moor dan 80 jaaren mot goed fucces is gedaan en m nu
moor,634,"soldaatcn , geen yvy'n , bier , noch brandeevyn",moor,is : des ande- vest ' /s werden deme berichten,"soldaatcn , geen yvy'n , bier , noch brandeevyn moor is : des ande- vest ' /s werden deme berichten"
moor,635,ond ten 8 nuten isj > y pieter kacty en mttrttn,moor,", it eerfte nieuwe haring aangebragt , wéjkj vo","ond ten 8 nuten isj > y pieter kacty en mttrttn moor , it eerfte nieuwe haring aangebragt , wéjkj vo"
moor,636,"leurs-grncrsaldie onlangs u zyn voori ? e£aan ,",moor,"; ! ; , y u nog vlryrn tiat het publiek belang","leurs-grncrsaldie onlangs u zyn voori ? e£aan , moor ; ! ; , y u nog vlryrn tiat het publiek belang"
moor,637,"te leezen , van wat rang hy ook is , en elk die",moor,patriotti. < chc ziel als uiterlfkc vertooning,"te leezen , van wat rang hy ook is , en elk die moor patriotti. < chc ziel als uiterlfkc vertooning"
moor,638,"drukpers ie zui.en brengen , —■ en dewyi ree-s",moor,"dan | catechismus van 't gezond vernuft , door","drukpers ie zui.en brengen , —■ en dewyi ree-s moor dan | catechismus van 't gezond vernuft , door"
moor,639,"e betekenisfen der gewichtige woorden dertaai ,",moor,middel van vatbaate verklaaringen en voorbeelde,"e betekenisfen der gewichtige woorden dertaai , moor middel van vatbaate verklaaringen en voorbeelde"
moor,640,"gt. » van een aarüendam , op de slikken van 'ru",moor,aan het canad de zvpe-i waarvan de coiiditien t,"gt. » van een aarüendam , op de slikken van 'ru moor aan het canad de zvpe-i waarvan de coiiditien t"
moor,641,"ndelaars te leyden , is nog te bekomen : i b de",moor,", commentarii in j. marku compendium theologiae","ndelaars te leyden , is nog te bekomen : i b de moor , commentarii in j. marku compendium theologiae"
moor,642,handelaars te leykn . is nog te bekomen : b. de,moor,", commentarii in j. marku compendium theologie","handelaars te leykn . is nog te bekomen : b. de moor , commentarii in j. marku compendium theologie"
moor,643,"andelaats te leyden , is nog te bekomen ; b. de",moor,", commentarii in j. marku compendium théologise","andelaats te leyden , is nog te bekomen ; b. de moor , commentarii in j. marku compendium théologise"
moor,644,"meer bel cheidenhcid , maai ouk'te gelyk mot te",moor,ernst aan de nadere over- k^iag van.üj-a i * »,"meer bel cheidenhcid , maai ouk'te gelyk mot te moor ernst aan de nadere over- k^iag van.üj-a i * »"
moor,645,"ederland beweezen , dat hy willem dt vde au ten",moor,. denaar der militairen is schuldig aan de wet,"ederland beweezen , dat hy willem dt vde au ten moor . denaar der militairen is schuldig aan de wet"
moor,646,"ndelaars re ley den , is nog te bekomen : b. de",moor,", commentarii in j. markii compendium theologie","ndelaars re ley den , is nog te bekomen : b. de moor , commentarii in j. markii compendium theologie"
moor,647,"ns ten 11 uuren , in 'tßechthuis van de gemelde",moor,", alwaar de conditie drie dagen voorde verhuuri","ns ten 11 uuren , in 'tßechthuis van de gemelde moor , alwaar de conditie drie dagen voorde verhuuri"
moor,648,"oldaaten , dieaiogdykdooi vatt aangezetworden ,",moor,on inece tot gewéld genoegen ; waardoor he onve,"oldaaten , dieaiogdykdooi vatt aangezetworden , moor on inece tot gewéld genoegen ; waardoor he onve"
moor,649,ot secretaris van de krygsraad de heer ttmas dt,moor,. 's gravenhage den 18 december . de heere * st,ot secretaris van de krygsraad de heer ttmas dt moor . 's gravenhage den 18 december . de heere * st
moor,650,"zwitzerland , duitsahiend er . italië . doorj .",moor,"e , vii deelen in gr . svo , vanwelkenoa maar w","zwitzerland , duitsahiend er . italië . doorj . moor e , vii deelen in gr . svo , vanwelkenoa maar w"
moor,651,"andelingen , als i. fooifebrift van leefregelen",moor,"zwangere fnuwen , < loar den hyons slombckenden","andelingen , als i. fooifebrift van leefregelen moor zwangere fnuwen , < loar den hyons slombckenden"
moor,652,; zwitzerland ; duitfmanden /talie ; 'rtpor j.,moor,"e ; vii deele.n , in gi ' .. bvo . , vsn welke","; zwitzerland ; duitfmanden /talie ; 'rtpor j. moor e ; vii deele.n , in gi ' .. bvo . , vsn welke"
moor,653,"urger halken , dit » cromhqut en bogtbn , alles",moor,"en vrfc . bv simon wiarda ' , tt harlingen aan","urger halken , dit » cromhqut en bogtbn , alles moor en vrfc . bv simon wiarda ' , tt harlingen aan"
moor,654,"woonende in de hcremietefteeg , daar de zwarte",moor,"en drie parapluis uithangen , over de ' drie ca","woonende in de hcremietefteeg , daar de zwarte moor en drie parapluis uithangen , over de ' drie ca"
moor,655,daagelvks te zien en te hooren by dirk van der,moor,", te bloemendaal voornoemd < alwaar de verkoopi","daagelvks te zien en te hooren by dirk van der moor , te bloemendaal voornoemd < alwaar de verkoopi"
moor,656,"uylenburg en de oude schans , in het pakhuis de",moor,". lemand naderoudenigtiejr ; begeerende , fpree","uylenburg en de oude schans , in het pakhuis de moor . lemand naderoudenigtiejr ; begeerende , fpree"
moor,657,i|j en vaderlander met hunne afgerichte vuisten,moor,idaadigaa n't „ e n ' en alierjammeriykst teist,i|j en vaderlander met hunne afgerichte vuisten moor idaadigaa n't „ e n ' en alierjammeriykst teist
moor,658,"den joden breeftraat , onder de tabakswinkel de",moor,", tusfehen dr maikezfteegenßisfcbopftraattebeko","den joden breeftraat , onder de tabakswinkel de moor , tusfehen dr maikezfteegenßisfcbopftraattebeko"
moor,659,", zynen landgenooten .aanbieden . men zal niet",moor,"* -a ( l „ j tt , zang te gelyk uitgeoven . hot",", zynen landgenooten .aanbieden . men zal niet moor * -a ( l „ j tt , zang te gelyk uitgeoven . hot"
moor,660,", voornaarotyk te bezigtigeß is daar hy anders",moor,"; , .. _. , . , . , , ftaat vaa te vertrekken z",", voornaarotyk te bezigtigeß is daar hy anders moor ; , .. _. , . , . , , ftaat vaa te vertrekken z"
moor,661,". 11 , bun moed uie-rkelyk zien aanwasfon ; te",moor,rjcwy ] fe leeuwarden op den \fl n deezer zeker,". 11 , bun moed uie-rkelyk zien aanwasfon ; te moor rjcwy ] fe leeuwarden op den \fl n deezer zeker"
moor,662,perbre teckcninercn en en veele andere goederen,moor,; breder volgens catalogus die in te bs » zal z,perbre teckcninercn en en veele andere goederen moor ; breder volgens catalogus die in te bs » zal z
moor,663,"heere bilderdik te kort noen , indien v/y iets",moor,ter aaiipryzinge van dit werkje aeiden ; .-dkon,"heere bilderdik te kort noen , indien v/y iets moor ter aaiipryzinge van dit werkje aeiden ; .-dkon"
moor,664,"warmoesftraat , tegen over het : in de rookende",moor,"te amfterdam , by henrich . dallmeter , 7 '' ''","warmoesftraat , tegen over het : in de rookende moor te amfterdam , by henrich . dallmeter , 7 '' ''"
moor,665,"de , bevel ontvangen hehben , om zig weder naar",moor,in hangar yen in guarnifoen te begeven . — zede,"de , bevel ontvangen hehben , om zig weder naar moor in hangar yen in guarnifoen te begeven . — zede"
moor,666,eigenenc.sprii.git van s'ettyn ; te hauioutg j.,moor,"van ujiinoc , mc . dal vau gecua , a. b. simons","eigenenc.sprii.git van s'ettyn ; te hauioutg j. moor van ujiinoc , mc . dal vau gecua , a. b. simons"
moor,667,is gelogeert in dc warmoesftraat in de rockende,moor,", over ie wyngaartftraat by hendrik dalmeyer ,","is gelogeert in dc warmoesftraat in de rockende moor , over ie wyngaartftraat by hendrik dalmeyer ,"
moor,668,". wouters en j. ahrehds , alle van hier , james",moor,"van bayonne , m. c. dol van qenua , a. b. van l",". wouters en j. ahrehds , alle van hier , james moor van bayonne , m. c. dol van qenua , a. b. van l"
moor,669,"en van rotterdam , • * • jans van saandam , } ■",moor,"van biljoenen , a. b.simonsvan 'lisbon. , m. c.","en van rotterdam , • * • jans van saandam , } ■ moor van biljoenen , a. b.simonsvan 'lisbon. , m. c."
moor,670,rg ! . ' a ; -br : 'symonsva ! l fcis'bonrj . ',moor,`` van bajoonc ; m. ' c . j dol van genua vj .,rg ! . ' a ; -br : 'symonsva ! l fcis'bonrj . ' moor `` van bajoonc ; m. ' c . j dol van genua vj .
moor,671,"els : n laat cefars woedend beir , van rooven ,",moor,". „ den , febreeuwen , „ maakt bet « evoelig wa","els : n laat cefars woedend beir , van rooven , moor . „ den , febreeuwen , „ maakt bet « evoelig wa"
moor,672,"gen wapenhandel , de slem van zyn gewecten te f",moor,"en , en xvegens zyne vlcizuckt een voorwerp te","gen wapenhandel , de slem van zyn gewecten te f moor en , en xvegens zyne vlcizuckt een voorwerp te"
moor,673,"wingelo , diever , ruinen en ruiniewoli , en in",moor,kkineloic gehuchten ; zo dat ek lust tot do wap,"wingelo , diever , ruinen en ruiniewoli , en in moor kkineloic gehuchten ; zo dat ek lust tot do wap"
moor,674,", v * * dde4 vooreen puistig aangezigtu en neig",moor,"andere grap , '' l'.tjes in octavo elo prys is",", v * * dde4 vooreen puistig aangezigtu en neig moor andere grap , '' l'.tjes in octavo elo prys is"
moor,675,", na verloop van 500 [ aaron , eert » 'fom van",moor,dan drieduizend neeen hpndert milliocnen zal bc,", na verloop van 500 [ aaron , eert » 'fom van moor dan drieduizend neeen hpndert milliocnen zal bc"
moor,676,aakt geworden zynde om -ip ' i '' ii .i 1 `` kt,moor,"langs dien weg te laaten komc- , meer voordeels","aakt geworden zynde om -ip ' i '' ii .i 1 `` kt moor langs dien weg te laaten komc- , meer voordeels"
moor,677,"duitfche godgeleerde boeken , en uukre goederen",moor,"; alles nagelaaten door wylen , -/ , . 'rouw pe","duitfche godgeleerde boeken , en uukre goederen moor ; alles nagelaaten door wylen , -/ , . 'rouw pe"
moor,678,"maatigheiel hadt bygezet , dat wy ons byna niet",moor,op hunne aanvvyzingen konden verlaatcn . voorma,"maatigheiel hadt bygezet , dat wy ons byna niet moor op hunne aanvvyzingen konden verlaatcn . voorma"
moor,679,", .. » » « j ; . < vi.l_ » . .. * ! ' winkel de",moor,", .dverteerd . dat hy a , .if > . , rde f ° * d",", .. » » « j ; . < vi.l_ » . .. * ! ' winkel de moor , .dverteerd . dat hy a , .if > . , rde f ° * d"
moor,680,"cry , en den 4 , 's morgens , zeilden in zee p.",moor,", r. rafel en w. tickling na nort-faro , g. ouw","cry , en den 4 , 's morgens , zeilden in zee p. moor , r. rafel en w. tickling na nort-faro , g. ouw"
moor,681,s gepasfeerd : de wind w. n. w. in de haven van,moor,meende heereni tt hoog moge-ie hebben tot heden,s gepasfeerd : de wind w. n. w. in de haven van moor meende heereni tt hoog moge-ie hebben tot heden
moor,682,1 : a0001 text metadata/zoning metadata artikel,moor,meende heereni accessible ddd:010729802 : mpeg2,1 : a0001 text metadata/zoning metadata artikel moor meende heereni accessible ddd:010729802 : mpeg2
moor,683,"at over de wy : rgaar * ftraat , in de rookende",moor,", bv hendrik dalmeyer , in de tabsk-i-winkel ,","at over de wy : rgaar * ftraat , in de rookende moor , bv hendrik dalmeyer , in de tabsk-i-winkel ,"
