word,context,year,file_path
moor,"re Koninglyke Hoogheyd legt, geplaatft is; aan wederzyde der > Balluftrade ftaan twee verzilverde Gerridons op hunne Pcdeftallen,met Witte Kaarfen verlicht,yder met 21 Kaarfen; de Balluftrade zelve is verzilvert, waarvan het Lofwerk beftaat in SeylTens, Doodshoofden, uytgeblufte Toortfen &c. In beyde de Hoeken van i etVciitéV, *ol>y dca Tn^angalsÜytaaff, zyü twee cicrlyke Graf Naalden cj^erevht, welkers Voetstukken of on.leritc Deelen bér.an?en zvhmet zwart Fluweel inct Zilvere Traoen get»'r• duurd; deMeda llonsder/tlvezyn< Sict Latynl'effyfpreaken ver'eierd, ft3aßdc.op<liea*niteßlngan,>gepU;it(tis : l'iti bmvh, jij fanima Laus, £n op die aao den Uytgsng In C.uio &in Het Parade Bedde is LU d'AngesitewyiC, zynde »an wit Zilver Moor uier jiilvére Feflfflrits vanboven, etvde Gordyses van binnen metdiezelfde Staf, e» var» buyttn met zWart Fluweel iv.ct Zilvers Tranen; aan het Hoofdeneynde bevind zig het Weduwe! lybe Wapen van.wylen haare Koninglyke Hoogheyd, zynde dai van Groot Britannien en Oranje Nalfau , met bet Umfcbril"":: Ji maintitnirai, gelykooktwee vliegende Engeltjes, houdende eéti Hart, met het wcikézy Ik'roelwaards ftreveti : Cphetzelve Frau' Cedde hgt het Lyk vin wylen t sareiy>ninglyke HooghfyJJnccC Kléfcd van wit Zilver Moor met witre Mrikken : Aan hec Voeteneyade.van het Parade-Bed legt op een vert.eveTabonrct, de Komn/lyke Kroon en Kohihïlyke Mahtcl met Hermelyne gevoeir, in weik htare KoniiJglyke",1759,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1759/02/06/DDD_ddd_011108325_mpeg21/DDD_011108325_0009_articletext.xml
moor,"ft3aßdc.op<liea*niteßlngan,>gepU;it(tis : l'iti bmvh, jij fanima Laus, £n op die aao den Uytgsng In C.uio &in Het Parade Bedde is LU d'AngesitewyiC, zynde »an wit Zilver Moor uier jiilvére Feflfflrits vanboven, etvde Gordyses van binnen metdiezelfde Staf, e» var» buyttn met zWart Fluweel iv.ct Zilvers Tranen; aan het Hoofdeneynde bevind zig het Weduwe! lybe Wapen van.wylen haare Koninglyke Hoogheyd, zynde dai van Groot Britannien en Oranje Nalfau , met bet Umfcbril"":: Ji maintitnirai, gelykooktwee vliegende Engeltjes, houdende eéti Hart, met het wcikézy Ik'roelwaards ftreveti : Cphetzelve Frau' Cedde hgt het Lyk vin wylen t sareiy>ninglyke HooghfyJJnccC Kléfcd van wit Zilver Moor met witre Mrikken : Aan hec Voeteneyade.van het Parade-Bed legt op een vert.eveTabonrct, de Komn/lyke Kroon en Kohihïlyke Mahtcl met Hermelyne gevoeir, in weik htare KoniiJglyke Hoogheyd is getrouwd; voorts bevinden zig terzyde van; het Parade Bedde de Vorilclyke Wjpens of Quartieren, zynde die vaiiGrtoi-BtüanUu* St-nnnvyk Ztl. Srandjnbttrg Siixe!f£}finacb. Men verftaar, d.»t het Paradelied, in plaats. V3n drie!» vy:f dagen te zien zal zyö. De plechtige Begraaf&niJïe vaftwylen haare Hooghéyd de Vrouwe Gouvtrnahie is by proviöe vailgelkldopaaaihaQde Vrydagover 14 dagen, zynde dcü 23d:e/.er. Amsterdam den s Februiry. Den a dcezer zynin TciTcl binnen gekomen de Schepen van Lubbe (ïerrits cn",1759,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1759/02/06/DDD_ddd_011108325_mpeg21/DDD_011108325_0009_articletext.xml
moor,"verligt. Iri beyde"" de koeken van het vertrek by den ingang en uytgang, ziet men twee Cier'.y ke Graf.aal_.cn ' Van welke de onderite deeien met Zwart Fluweel, met Zilvere VUnuae» geborduurd, belangen zyn, en de Medaillons vaa ,e zyn met Latynfehe nde op de .geene die aan den inga ge plaatfc is : VITA BREVIS , SED' SUMMA LAI/S:. een kort keven, maar de hoogfte roem, en op die aan den uytgang: INCOELOETINCC§_DIfuS , in den H..-rnel , en in de Herten. Het Parade Bed is gemaakt op de wyze yan een Lit d' ange , van wit Zilver Moor met Zilvere Feftönnen , en de gordynen van binnen met dezelve ft offe , en van buyten van Zwart' Fluweel met, Zilvere .Vbnimen. Aan het Hoofden eynde ziet men het •Weeduwlyke Waapen van Wykn Haare Koninglyke Hoogheyd , zynde dat van Groot Brittannieh en Oranje en Naffau met het gewoone'bmfchrift, JE MAINTIENDRAY : Ik zal het Handhaven : als méede twee vliegende Engeltjes houdende een - menfclien hertc waar meede zy Heemelwaards llreeven. Het Lyk van Haare Koninglyke Hoogheyd kgtfop het Praalbed in ;een Kleed van Wit Zilver Moor met Witte Strikken. Aan het voeten eynde van het Paradêbed legt",1759,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1759/02/09/DDD_ddd_010259507_mpeg21/DDD_010259507_0005_articletext.xml
moor,"de wyze yan een Lit d' ange , van wit Zilver Moor met Zilvere Feftönnen , en de gordynen van binnen met dezelve ft offe , en van buyten van Zwart' Fluweel met, Zilvere .Vbnimen. Aan het Hoofden eynde ziet men het •Weeduwlyke Waapen van Wykn Haare Koninglyke Hoogheyd , zynde dat van Groot Brittannieh en Oranje en Naffau met het gewoone'bmfchrift, JE MAINTIENDRAY : Ik zal het Handhaven : als méede twee vliegende Engeltjes houdende een - menfclien hertc waar meede zy Heemelwaards llreeven. Het Lyk van Haare Koninglyke Hoogheyd kgtfop het Praalbed in ;een Kleed van Wit Zilver Moor met Witte Strikken. Aan het voeten eynde van het Paradêbed legt op een verheeven Tabouret de Koninglyke Kroone en Koninglyke Mantelmet \Akit Hermelyn gevoert , iri welke Wyien Haa-'e Ki Hoogheyd Hoogl: Memorie getrouw, is. Aan bey van het Paradebed ftaan de Vorftelyke Kwartieren; name die van Gjoöt Brittannien , Brünswyk , Zclle , Brandenburg , Onoltzbach , en. Saxen Eifenach. Men zegt dat' het Lyk van Wyien Haare Koninglyke Hoogheyd Vrydag den 23'deezer Staat Bcgraaven en in de Vorftelyke Familie Kelder van Oranje in het Choor van de Nieuwe Kerke binnen Delft ter Aarde bellek, te wor.cn , vermids",1759,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1759/02/09/DDD_ddd_010259507_mpeg21/DDD_010259507_0005_articletext.xml
moor,"Bengalen &c.'t ' „ jQiftèf kwamïri binnen bet 01. Cómp. Schip ,T SLOT g VAN ..CAPELLE,.Schipper P-iilusErigehar,;vo<3rrf«/Kamer.' yïa'Ceyfèni^WydefsMan.L'yrig van Su E.uft'a'cbius, Hans Daalder) vVri_Surin'saraên'','';Jéllë Sipfces vaa Bourdeaux', David sébYclfvaa'- Hwe.'de.Grace en Tennis Engwerts'vin Glafgouw.""2g'i■.' 'J.YY""' Xp was deuS July van Stl Enftachhls onder, zeilgcgaVn ,;*éi! zóü w-iyi'efYdagerijlaa rii ** ge vplgd door Rich.Robbéfts ',* 2yri3«'reeds'dën ee""rfièn 'van rtie Maand vandaar, in Zee Th' Lete*; Gerr.' Coreeüs Sórgdrager en Jaa de Koek, alle hejwaards. ""■«■"",:. Y-Y../ 7.. -... -_.-v . Y-vV7»;* f <.De, bovengem ?'Jla*is Daalderwas den 30 Junyvan Surinaatriëoverfrokken'; alwa^rdevfVwalgearriveefdValk J.Peylen Roel.'; Boóttriaa van hief» ca dép 24. dito Piêt.'dé Moor ''ca eenige digen', te vooren Jan Minkeveld, b'eidé met Slaayén van de Ruft, van Gui*' néêY Int begin Vari Jaly zouden van daar volgen AridrYde Lange ' en Jiroes Milieu beirié hef waif ds &e. -V."";, 77 **,'-"".V ,Y. .tfcj.tl y -""- Deri?2s Jnny.was,te Sr'Ciuztri Éarbaryen gearriveerd Joch.' '^Jago^vari: hier had.deri 8 variVdïe Maari'd' in het Kanaal - "" eén, Fratiffen Kaapéf ïa'n boord gehad dié'he'ia..alle zyne Brievenj ""'.geópèrii"" eri;dciöf zogffd 'jcti' ria'derhand iri viybeid gelaateri had: [ "" Denjt4Vjany.»was by 'dé'nzèlyèri'in dëSpaanféZeëeèriEriirelie[ "" K.aaper:aari wiord; gekónlëriidië"" hëmTëenigë'tïïi'];en'en Vaten. S opengebróoken ™yerfcl«ide Kleïnïgbéddën mede génoomsn en' '""in.de'Cajuit eeaig|gqcd aariftiikkeri géflaagéß,had«»z;.'*Y",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/08/29/DDD_ddd_010910518_mpeg21/DDD_010910518_0004_articletext.xml
moor,"binnen gekomen , maar konden door de • • ltyve wind niet gepraait worden, de windZuid-weft- Met de binnen gekomen Oóitindifche retouiTchepen heeft men tyding' ■ dat den o January tot Ceylon gearriveerd is bt,-t (chip Tu'penburg , fehipper Cornelis Stuurman voor deeze kamer , en dat den 2!? April weder van d""e Caap de Goede Hoop zyn vertrok-, ; ken de uitgaande fchepen de Vrouwe Petronella Maria, Ur.pt. : luitenant jan de la Vooy, Stad Wyk fehipper Pieter de Ro'ode -,-.. I en. Ameiisweert fehipper Pieter 'Huysnian na Batavia ; deeze kamer. Tot Surinamen waren gearriveerd' Pieiv'r de , Moor en |an Mjnkevelt van de kuil van Guinea , Valk Jaiv-PyJ ■ en Roelof- Bootman, entert St. Cru:: in lïr.rbarycn Jpebem jago, i alle van hier, tot Galoway in het verkeerde Caiiaal .Hldde' . Makers van Dronthom, tor Biljoenen Broer Janf'.. jjan Seiieret, 1 tot Rochel Joh. Sybrand Huysman en Cornelis Jetfes 'f romp, ; var. Havre de Grace , tot.Bourdeaux Jan Fieterfz. Ebbes van I Hamburg, tot Morlaix Pier Aukes de Vries van Rouaan, laotft'; van Guernfey , tot Rnuaan Bauke Feykes vim Bpurdcdiac, tot, I Havre de Grace Jan Feyifcs Bakker ,'Feyke Michielfèii, HJms •' Pieterfz. Mooy ,",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/08/30/DDD_ddd_010715475_mpeg21/DDD_010715475_0003_articletext.xml
moor,"de vyfdemaa! gedrukt: Naukeurig Voorberigr vandeScht* kelyken COMtIT, dewelke zig wasifchvaelyk binnen konen 2.11 vetrorvcn , met een Onderzoek, of detelM de Aarele hevig Schokken of in Brand deken zal. BensfTcns eene volknmene aanwvzinge, hoc iemand, dl» andetzints niets van het geitel der Weereld en den loop der Cometen weet, in een ogenblik tyds het geheel t-ettel der Weereld, mitsgaders de Namme dei Cometen kan leeren kennen ,en np een boog ïap:er aft» , hoede Inop das Cometen Innjrs de Aarde zal zyn. Voorzien met eene in het Kopet gefneeoe »• Afgezette nmkeurige PLAAT var: den verwsgf wordende Comeet In moor svo kofl ing 11 ,ulve""'_.- Te Leeu-.va.rden by de Wed. vr.n MOSES POLAK en Zoon in de Grote Hoogftraat is te koop, eene» Middel voor Yzer-vl rkken uit Kamer- en Neteldiek zonder bederf te maken. De Prys is een Car pi*. 't Lood, en by het half Lood na proportie. Het Berigt hoe het gebruikt word, word'er Giatis by uiigcge""*.",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/08/03/DDD_ddd_010573784_mpeg21/DDD_010573784_0006_articletext.xml
moor,"NEDERLANDEN. *s H eR. t o genbosc h den *4 April. Giftcren,2yndeWoensdag avond,""iï hier in.de Groote Kerk door den Wel Eerw. Heer Mobacbius eene Africaanfc Moor ,in den Ouderdom van ruym 18 Jaaren,onder een groote confluentie van Mcnfchen,zoßoomfe als Gereformeerde,gedoopt, nadathymetveelLofzyneßelydenisaandénzélven en den Heer Ouderling, daartoe van de E.Kerkenraad gequalificeerd, hadafgelegt; predikende zyn Wcl Eerw. by die gele. penheyd uy t Jercm. Xllt: 23: Kan ook een Moorman zyne IluyJ veranderen &c. Deeze Moor was al voor een geruyme tyd door dien Heer in zyn Huys genomen, welke hem zo in het lezen en fchryvcn, als in de Gronden van den Chrillelyken Godsdienft, uyt een Zucht voor zyn tydelyk en eeuwig Welzyn, hc'efc laten onderwyzen; en het is te verwonderen, dat of fchoon hy noch geeü",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/04/16/DDD_ddd_011224354_mpeg21/DDD_011224354_0002_articletext.xml
moor,"NEDERLANDEN. *s H eR. t o genbosc h den *4 April. Giftcren,2yndeWoensdag avond,""iï hier in.de Groote Kerk door den Wel Eerw. Heer Mobacbius eene Africaanfc Moor ,in den Ouderdom van ruym 18 Jaaren,onder een groote confluentie van Mcnfchen,zoßoomfe als Gereformeerde,gedoopt, nadathymetveelLofzyneßelydenisaandénzélven en den Heer Ouderling, daartoe van de E.Kerkenraad gequalificeerd, hadafgelegt; predikende zyn Wcl Eerw. by die gele. penheyd uy t Jercm. Xllt: 23: Kan ook een Moorman zyne IluyJ veranderen &c. Deeze Moor was al voor een geruyme tyd door dien Heer in zyn Huys genomen, welke hem zo in het lezen en fchryvcn, als in de Gronden van den Chrillelyken Godsdienft, uyt een Zucht voor zyn tydelyk en eeuwig Welzyn, hc'efc laten onderwyzen; en het is te verwonderen, dat of fchoon hy noch geeü vierJaaren in dit Land geweeft is, en niet een Woord Duyts verftond, hy echter thans het Hollands reeds inperfeftie fpreekt, en zo wel gemanierd en onderwezen is, datbyinftaatis, om een braaf Heerte dienen; zullende ondcrtulichcn zo lang by'zyncn Weldoendcr blyven, tot dat zig elder* eene goede Dienft voor",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/04/16/DDD_ddd_011224354_mpeg21/DDD_011224354_0002_articletext.xml
moor,"NEDERLANDEN. Bre b a den 3 Juny. CejnfTefcrde Dingsdag wierd zyne Hoogheyd de Prins van Heffen Philipsdal, als Gouverneur deezerScad, plechtig ingebftald: Dezelve quam vah't Kalled Boeverye, in het DorpGinneken ctn half uur van hier gelegen ; zyne Excellentie dq Baron van Leyden. Commandant deezerStad,was zyne Hoogheyd tot buyten de Werken te gemoet gereden, en quam yooruyt terug, gevolgd door een Detachement Dragonders, en tVyders door een open Rytuyg met6Paerden befpannen, waarin zyne Hoog'ieyd, benevens Gemalin, een Prins en Princes zaten; voorts volgden een Looper, een Moor en deiivrey Bedien dens, alsmede noch 3 Princeflen in eene Koets met 4 Paerden, wordende de Treyn door eenige Dragonders gefloten. Het Guarnifoen ftond in de Wapenen en vande Ginneke-Poort in twee Kyen tpt aanhet Gouvernement gafchaara., en by het inkomen van zyne Hoogheyd wierden eenige Canonfehoten gedaan. Wanneer Dezelve aan het Gouvernement quam en uyt bet Rytuyg flapte, defileerde het Guarnifoen vporby, en binnen het Gouvernement wierd zynë Hoogheyd fcn de Vöfrftelyke Familie door den Magiflraar, de Hceren Officieren en de. refpeftive Keiken-RaadcnderNederduytfe, Franfe en Lutherfe Gemeenten* verwelkomd . Gifleren namiddag ten. 5 uuren hadden wy bet Geluk cn",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/06/07/DDD_ddd_011224538_mpeg21/DDD_011224538_0003_articletext.xml
inboorling,", Ttyn tor nog toe vrirgtejow ««weeft ter oorzaak van VM.cheydene r« dewelke d« Paus daar reegen in brengd. Maanu g gefchie — i,-. her byw«*zen ven der. Heyligen Vader in deszelfs voor Kamer hec examen der Biffchoppen , en op den zelven dag wierd Mopleigneu' Petrus Artaud Biikhop van Cavaillon in bet Gr-iaffcliap Venailïn door aerj Paus tot Pre laat adfiftent van den Paoffriyken Th<oon benoemd. De Heer ïroft, der Catbe^'as!- rUrke van Maitba , beef; den Bifkboppelyken Stoel'van dat E-yland bekoom?n. Het Bisdom van Saranaheefr den H. Vaaer aan l*.er Lomellim , Generaal der re gujiere Clerqiten en inboorling van Genua gegeeven. M.n heeft op de Sec etari. van Siaat tydinge dar Monfeign.iir Sab batbini , Biflcbop van Modena , aldaar overle.den is. Gift.ren gaf d. Paus gthoor aan z-yne «erft» 'vtinift-rr* van Staat , na het welke de Heylige V3d r lang» in gefprek was met de Secretaris der Franfche Ambailade over zeer gew^tige Brieven dewelke dien Heer de voon'gs dig uyt Verfaiüts bs^oomen badde. Za turdag wi.rd in bet Coljegie van de voortplanting* des geloöfs «en lange Vergad.ringe in het byweezen var. 6 Cardtnaal.n gehouden. In h«r zelve wierd over de werk-lyke geft.lt.nio. der Roomfcbe R«ligie in",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/06/21/DDD_ddd_010259345_mpeg21/DDD_010259345_0003_articletext.xml
moor,". - •* 'i' Louis Bousquet, Izaac de Wit; Hendrik Hollenbejrgh en Jean Bousquet Makelaars / zullen op Dingsdag den 8 Maart, i's""avonds:tn 6 Uuren; te Amfterdam iri de Nes in deßfakke Grond, verkopen eeri party van omtrent 60 Vaten zoo Witte' als Br iiyne SUYKERy g 113 Zakken Eilands C ATTOEN / zoo gezon d als .befchadigd / gelpft uit de 'Schepen- van i Ker en Pieter vin dciLicis, y_ ""St.'Euftachius""; leggende als by Biljetten'riader wórd aangeweezen.- -.'• / -17 -7 '-■:.-:: • /yyy/r' ::,:'y;\',' -""7 :' .— -•'-•.a-, 3 : -Tot Leyden by Abi:'Ka!fewier is' gedrukt BERNH. DE MOOR Oratio 'déEo Qjioi Nimiim'eft inScie'ntia Tlitohgico; diéfe publicc ', qunra , Magiftratu Acadèmico abiret diemVlllFebruariiMDCCLVlir' Dezelve isTeeds .Verzonden en de-Boékverfe 'pers re bekpmen/als te Dirdi. by Wittichén Bluffe, Hairl. vX.ee en Bofch/ 'Delft y/ d; Smout; Rott. Ph.'en Jac. Lofel, Gouda Staal énM | Groot, Houttuin, D.- Onder de Linden, 's Hage O/en P/v. Thol,ü*rWi*S. Bofch cri Paddenburg,2Kia .:;,'.-,. Z: ï'./y-';v' -''-' "";; 'yft' ' 1,-^y: y'y':W/-^'.'y,'zX-': r* 'Op Hedéri_en 3 volgende tê Leyden in dë Boekwinkel van Ab'r. Kalltwiti;seikQ%x wórden de keurlyke éri 'nét gecbnditio. :neé*deElßClOTHEEK;nagela'aren door deri Wel-Eerw. Heer ROEL.VANTHIEL, Ruftend Predikant van *»faW«*-JsV_-; Dezeri D'» vzullen verkogt",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/03/07/DDD_ddd_010910391_mpeg21/DDD_010910391_0009_articletext.xml
moor,"diflimulatic, en zonder daarover in fcé«ïger manieren te mogen com'pofeeren, op poene van privatié Van hunnen Ofliden &c. * Utrecht den 8 February. Eerguicrew i> door de Eerw. Kerkenraadder Nederdüyrfe Gereformeerde Gemeente alhier tot Pr.edikant beroepen Do. JtbanntsiltnricusÈacbine,Predikant te Middelburg. Leydcn den frFebruiry.' Üeezen morgen ten ïouur'enïszyn# Doorluchtige Hooghtyd de Prins van Oranje en Naflau,"" Erfstadhouder , verzeld door den Baron van Burmania<fcc.', uyt den Haag alhier aangekomen, en in de Univerfiteyt tegenwoordig geweeit by de plechtige Oratie, met dewelke de Hooggeleerde Heer Bernhardus de Moor, S. S. Theol. Doctor & Profellor, dclfelfs Rettóraat beflooten heeft. De Heer Bernlurdus d'c Moor is in deirelfs liooge waardighcyd als Re&or Magnificus opgevolgd <ï<?or den Hooggeleerden Heer jnl/dhttes ConreJus Ruiter, J. U. D. & Profefibr juris Civilis; zvndc de Hooggeleerde Heer Darid van Royen', M. D. & Botanicus Pro tl-flor > iungcllcid tot Secretaris van den A'cademifen Sein at , in plaats van den Hooggeleerden Heer Johannes JacobusSchnltens,A. F. S. S.Thcof.Do'itor, cju sde ra qii e Facultaris ut & L. L. 0.0. Frófelïbr &c. Ook is op den ecrllen dee~cr <lnor de Ed. Groot Achtb. Heeren Curateuren over *sLands|Uijiverliteyt eü Burgemeefteren deezer|Stad de zeergeleerde Heer JJaviJ Runblcmus, A. L M. & Pnilofophix Doclor, Geaifi)cieerde",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/02/10/DDD_ddd_011224322_mpeg21/DDD_011224322_0004_articletext.xml
moor,"Heer de Die. ylyy 'tiault 't •Zegelbewaardef '■ ën Secretaris,;van Staat, in hé.; '■>, ■■. ly'yiï Departement ""der Marine /• nevens 'déri Oórlogs'- Mitit '.'- -■.""%-.""■ fter,Graaf! «TArgenfon hét Franüe Hof nebben moe:."" tenverlaaten.i,""t."" ' *'* i-*^fi9s^sc2f^^Bs^S,ï,li , ,?.y~ 'fyyy ■<* .*- -. J-y, ;.-- - '_--,-7-/,| ' LEYDEN dén 8 February; Dezen ogtent ten fiën riürèn iszyn'e Doori. Hoogheid de Prins van ■ ÓfcANJE cri NASSAU / Erf-Stalhouder /yerzeW door den Bafoii van Bürmaniaenz.;, uit dep Haag alhier aangekomen yen-' in ""de 'Uriivef fiteit tegenwoordig ge wcett by de p) egtige Oratie, met dewelke de Hooggeleerde Heer BERNHARDINUS DE MOOR /5. S. Tbiol. Deltor t£ Prefcfcr,' deszelfs ""Rectoraat beflooten ï-y~. '~y-. '::<y~- v; i Hoogftgen.'zyne Doorl.'Hoogbeiduaméerftzyniritfekbydeii Hooggeleerden Heer;FREDERiCUSWINTER,'Medr'DoeiérS •ProfefthF"", van waar Dezelve ten elf üurèn door den höóggein.* Heet 'RidorMagitifiept èn ééneri Prèféffo'f uit ieder Faculteit; zittende Ü twee Koetfen, wierd afgehaald,' wordende vervolgens op dePlaiu van de Academie gerecipieerd.;'.' .7""''-"";*' ""•:'■ "" V ~\.'r ""■.'. y ~yi >Na dar ten half twaalfde Edele Achtb? Heef ënCuratêurej ent verdere Leden', vanden' Magiftrsat iri'deV Academie.warej aangakomen, begaven zig dezelve methoogftgem. Prins Erf-Siel houder uiet lang daar na onder hét houden' van Müfik in 't groot 3« dinrium , daar deze PJègtigheid",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/02/09/DDD_ddd_010910379_mpeg21/DDD_010910379_0005_articletext.xml
moor,"y ~yi >Na dar ten half twaalfde Edele Achtb? Heef ënCuratêurej ent verdere Leden', vanden' Magiftrsat iri'deV Academie.warej aangakomen, begaven zig dezelve methoogftgem. Prins Erf-Siel houder uiet lang daar na onder hét houden' van Müfik in 't groot 3« dinrium , daar deze PJègtigheid gemeenlyk gefchied / alwaar die TVorftterlinkerzydevanhetCatheder.zyneplaatsnam.*7 y;""'""--'ï: Kon na de Inleiding vari dé Oratie deed de bovéngem. Heer DE ; MOOReen byzoridere Aanrfpraak aan zyrieDoorl. Hoogheid, dewelke teneen uur/ als wanheer de geheelëPlegtigheidgeeindiüd was, zig wederom naar het Huis van den voorn; ProfeflbrDE SlNTERbegeevenheeft.y':*;'7V.-.-'--«;-""• '.V*-'""""' ' '""-""-'■ i -Voor. het overige is de bovengenoemde HeerBERNHARDINUS DE MOOR in deszelfs höoge Waardigheid als ReßorMagmfi «V opgevolgd door den Hooggeleerden Heer JOHANNES CON; RADUS tXXJCK""EK,'J.U.D.&Profifor Juris Civilist Zynde de Hooggeleerden Heer DAVID VAN ROVEN ', ,'*r. Dl & Betamen Profefert aingeßeld tof Secretaris vari deriAcédeiriifchen Senaat, i» plaats van den Hooggeleerden Heer Joaméé Jaiohus' Schuit énifA. f. SIS. théol.Deltér,'ejusdemqueFtuultatïsut ÖL.'L. Ö.O.P'r'ofefor &«. ypok' is óp deri eerften February door de Edele Groot Agtbasrs ëerériCurateüren over'sLands Univerfiteit ëri Bufgermeelkien dezer Stadde zeer geleerde Heer DAVID RUHNKENIUS, A.L.M. & Philofopblaé Doltor, GeaißJCieerde yan dè Koninglyke Academie iet Bellet Lettres teParys /' tót LeStor Lisguae Graecte btroepen.7 7-.-'-'■;■.;'','*""-y :, i'y----y-',-""- -'.-"" -■:",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/02/09/DDD_ddd_010910379_mpeg21/DDD_010910379_0005_articletext.xml
moor,"Schippeis van de Schepen , welke, zij uit deze diftiicten ondei het zeive Convoy willen tervoegen , des verzoekende , ter Secretarye van doe Raaden kunnen bekomen de Rendezvous en Seinen. Amftetdamden i9Septemb. De PryzenderGraanti zyn. TARW Poolf'che uo, .140 a 160 G-Gl. 'tLali. Nieuwe Ftiefche 111 a iss G-Guld. Rogge Damti> ger 110 a ito G-Guld. Biabandfche en Biuine tooi roj G-Guld. Friefche Winter-Garst 72 a (toG-GI. Groninger en Oldampt 70 a 7* G-Guld. Zeeuwfehe 80 aB3 G-Guld. Koolzaad Nieuwe Zeeuws e» Vlaams ji au P. VI. RAAP-OLY d'Aam Si» een halve Gulden. Tarwe is niet flapper, inzonderheid Puik moor goed, Rogge een doen, Gard wel zo flaauw, Haver zonder bieders, Boekweit als voren, Boonen weinij handel, Koolzaad zonder verandering. Friefche Schepen die de Zond gepafleert zy»"" Den 11 September, Hendrik Stoffels van P««""°' na Amfleidam met Staven. Den 11 Dito, Jon. «• de Haan van Dantzig na Boutdeaux met Staven, IM* bett J.Sap van Roftok na Amderdam met Hout, Hennip, en Johannes Rincks van Nleuwcaflel naKopP bagenmetLoot. Den 13 Dito, RcyeiDirks f»j>^J SchelteDouwes, en JanGrindet, alle van Amftfcrdam ■ade Ood/ee met Ballaft. De Wind is N. W.",1757,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1757/09/24/DDD_ddd_010573799_mpeg21/DDD_010573799_0003_articletext.xml
moor,"gèdraagca, om dat zyué Arméé by een Uitval van het !• Giraizoen door de Corpfea van de Generaal» van Buccowrèn .St. Ignoa ia'de Flaak,, dóór deü Veldini'rfchalk Graaf van Dnin I van vnoren, <'en door-de Trotippes vin'de Generaals Jihnus,"" ,-, Laudon;' Siskowitz en dén Lt.' Colonel Lanius'van acteren rouw >hebbenkunneflaanretaftworden: Zcl/swori;deAftoptdef Af':mic van zyfoe Pruirfïfche Majt.in'talge'mecn alstea Meefter-; 'jlkkyaade Kry?s-Kußde aangemerkt,omdatiaweerwilvaahet !j Öéviir,- wttr in dk Armee wis, om t'óof vkr vyindlyke Corp< vooren als agter de rus had, teaeelaenualiß deroutègeflagea te worden, de Onfteßrykers nkt eear ;<d«A;teihoede via detelve hebben,kunnen overhoop werpen; ,t zynde',7 zop; men verneemt/ niet dan Moor eert; klein De-ó tachemeat vib de lletë.Trónppes, agterhaald, muf ï «ietiißjetaft.- Voor *toverige wprdtegrnwoordig bet Verlies Iwé de Pruißifche Troüfcpcs; rfopr dewelke het bewuste Coavoy -(.'t wrik de Oofteßrykers hebben .vernield, geëfcortetrd wierd; •van fommige vergroot en vin andeff merkelyk verminderd; < mirnreß meesd nu via goeder baad tk weeten, dit'dje Efcorte ;; ia Biet meer dia zes duizend Maa beeft beftian, ca dat dezelve, I «a vier mul vyftian duizéad Ooftenrykërs jeattaquéerd te ■.zyn;eh dezelve telkens manmosdigafgeflaagea te hebbin , eia-. delyk ds N:d!rkaggeicreég<-n heef-, Zynde air talken mqer dia i de helft van de gem. Pruiffifc'hé Efcortc roair",1758,/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1758/07/24/DDD_ddd_010911232_mpeg21/DDD_010911232_0003_articletext.xml
